,name,count,pctwhite,pctapi,NonWhite,API,Year
2417,GANNON,14981,94.58,1.15,0,0,2010
2418,MEEK,14970,91.64,0.73,0,0,2010
2419,PUENTE,14966,5.88,0.18,1,0,2010
2420,BAIL,14957,81.67,1.5,0,0,2010
2421,ISAACS,14951,83.93,1.07,0,0,2010
2422,BROWER,14950,86.48,0.68,0,0,2010
2423,YAZZIE,14949,1.58,0.09,1,0,2010
2424,STRANGE,14948,82.36,0.48,0,0,2010
2425,BOLES,14946,81.76,0.4,0,0,2010
2426,MARES,14931,16.02,0.25,1,0,2010
2427,WILBURN,14928,67.45,0.36,0,0,2010
2428,MALIK,14925,22.2,66.6,1,0,2010
2429,PRIEST,14915,88.11,0.56,0,0,2010
2430,MICHAUD,14910,90.62,0.52,0,0,2010
2431,TEJADA,14903,3.29,4.4,1,0,2010
2432,IRVING,14896,51.42,0.49,0,0,2010
2433,FARRAR,14892,80.05,0.62,0,0,2010
2434,POWER,14890,90.5,0.8,0,0,2010
2435,DENT,14873,57.45,0.52,0,0,2010
2436,GENTILE,14873,94.61,0.52,0,0,2010
2437,DOUGLASS,14862,82.73,0.57,0,0,2010
2438,LUNDY,14850,66.67,0.56,0,0,2010
2439,FAY,14849,92.62,1.0,0,0,2010
2440,BEEBE,14847,92.81,0.69,0,0,2010
2441,CHAVIS,14844,28.15,0.46,1,0,2010
2442,REA,14819,72.34,1.21,0,0,2010
2443,GRIFFITHS,14805,85.43,0.56,0,0,2010
2444,IRELAND,14800,88.3,0.56,0,0,2010
2445,MARION,14777,70.47,0.61,0,0,2010
2446,LIRA,14758,8.23,0.73,1,0,2010
2447,SCHULER,14745,92.17,0.84,0,0,2010
2448,UNGER,14738,94.18,0.69,0,0,2010
2449,MOJICA,14737,4.28,5.2,1,0,2010
2450,RUDD,14732,79.83,0.54,0,0,2010
2451,DEMARCO,14731,93.99,0.48,0,0,2010
2452,HUMMEL,14715,96.3,0.65,0,0,2010
2453,ALMANZA,14708,4.12,0.38,1,0,2010
2454,MERCHANT,14692,63.76,14.31,0,0,2010
2455,MONROY,14673,5.24,0.95,1,0,2010
2456,GRUBB,14673,94.85,0.38,0,0,2010
2457,HARMAN,14658,94.03,0.76,0,0,2010
2458,DURBIN,14650,93.77,0.54,0,0,2010
2459,GAYTAN,14647,3.19,0.12,1,0,2010
2460,BAUMANN,14644,94.81,0.69,0,0,2010
2461,SALTER,14641,69.76,0.55,0,0,2010
2462,SILVERMAN,14636,95.09,0.88,0,0,2010
2463,MEEHAN,14630,94.96,0.64,0,0,2010
2464,DENNISON,14629,83.74,0.68,0,0,2010
2465,KNOTT,14622,83.13,0.5,0,0,2010
2466,PERALES,14593,5.84,0.64,1,0,2010
2467,FRANCOIS,14593,15.88,0.52,1,0,2010
2468,MULLIGAN,14590,91.47,0.75,0,0,2010
2469,STCLAIR,14590,84.73,0.41,0,0,2010
2470,BLISS,14588,92.14,0.91,0,0,2010
2471,WAKEFIELD,14587,80.87,0.79,0,0,2010
2472,KAHN,14584,86.07,7.25,0,0,2010
2473,BARTH,14579,94.71,0.61,0,0,2010
2474,PARNELL,14560,76.94,0.45,0,0,2010
2475,DOVE,14560,76.4,0.45,0,0,2010
2476,NORIEGA,14559,5.78,1.88,1,0,2010
2477,CLOUD,14555,68.82,0.47,0,0,2010
2478,STEARNS,14554,90.99,0.71,0,0,2010
2479,NAGEL,14545,94.79,0.86,0,0,2010
2480,WELDON,14538,80.1,0.57,0,0,2010
2481,HANDY,14537,55.47,0.74,0,0,2010
2482,LORENZ,14528,93.73,0.76,0,0,2010
2483,CROOK,14526,83.28,0.65,0,0,2010
2484,LOOMIS,14518,94.38,0.52,0,0,2010
2485,SALMON,14511,69.37,1.47,0,0,2010
2486,LAWS,14511,71.61,0.54,0,0,2010
2487,CENTENO,14510,4.8,4.3,1,0,2010
2488,ROARK,14509,94.12,0.3,0,0,2010
2489,HOSTETLER,14505,97.46,0.3,0,0,2010
2490,HERRINGTON,14498,85.03,0.54,0,0,2010
2491,HIGGINBOTHAM,14489,88.91,0.43,0,0,2010
2492,CARNES,14487,88.64,0.55,0,0,2010
2493,TOBIAS,14482,55.01,3.78,0,0,2010
2494,SORIA,14477,7.14,4.31,1,0,2010
2495,LIMON,14472,6.75,1.42,1,0,2010
2496,DIGGS,14467,24.55,0.4,1,0,2010
2497,PARISH,14466,81.36,0.63,0,0,2010
2498,LUONG,14464,1.12,96.63,1,1,2010
2499,RESENDIZ,14457,2.63,0.09,1,0,2010
2500,KELSEY,14456,84.1,0.66,0,0,2010
2501,ECHOLS,14456,47.65,0.33,0,0,2010
2502,WORTHINGTON,14452,87.57,0.57,0,0,2010
2503,BARBOUR,14451,72.65,0.42,0,0,2010
2504,COLES,14449,43.62,0.6,0,0,2010
2505,FOURNIER,14449,91.94,0.57,0,0,2010
2506,STARNES,14442,87.94,0.44,0,0,2010
2507,RANDLE,14437,25.97,0.27,1,0,2010
2508,REARDON,14435,94.42,0.5,0,0,2010
2509,COUGHLIN,14434,95.57,0.67,0,0,2010
2510,VICK,14421,81.96,0.42,0,0,2010
2511,JACQUES,14417,63.04,0.78,0,0,2010
2512,HEIM,14414,91.66,0.62,0,0,2010
2513,STATON,14413,65.77,0.43,0,0,2010
2514,GARAY,14393,9.48,1.45,1,0,2010
2515,LAWLER,14387,89.96,0.56,0,0,2010
2516,BOWSER,14383,74.44,0.34,0,0,2010
2517,HARMS,14377,91.56,0.65,0,0,2010
2518,FIERRO,14371,14.81,0.29,1,0,2010
2519,PEDERSON,14370,94.78,0.62,0,0,2010
2520,COLLAZO,14369,6.53,0.24,1,0,2010
2521,MCMAHAN,14368,91.48,0.38,0,0,2010
2522,HERSHBERGER,14357,98.08,0.22,0,0,2010
2523,OGLE,14354,91.65,0.57,0,0,2010
2524,LINTON,14354,69.16,0.51,0,0,2010
2525,MEHTA,14342,3.31,92.9,1,1,2010
2526,MAYBERRY,14326,70.78,0.36,0,0,2010
2527,BARGER,14324,93.56,0.36,0,0,2010
2528,ALLEY,14323,92.3,0.66,0,0,2010
2529,OSWALD,14322,94.81,0.62,0,0,2010
2530,STODDARD,14317,91.71,0.58,0,0,2010
2531,MCDONNELL,14309,94.65,0.51,0,0,2010
2532,SHELLEY,14300,85.02,0.66,0,0,2010
2533,NEWCOMB,14292,92.69,0.75,0,0,2010
2534,BLACKMAN,14278,57.56,0.57,0,0,2010
2535,AUGUSTINE,14268,66.8,4.62,0,0,2010
2536,MARK,14265,64.91,11.34,0,0,2010
2537,CREECH,14264,90.57,0.41,0,0,2010
2538,STUMP,14257,93.65,0.51,0,0,2010
2539,CHANCE,14256,74.01,0.79,0,0,2010
2540,TEJEDA,14240,3.12,0.12,1,0,2010
2541,CLEMENS,14231,91.08,0.54,0,0,2010
2542,BAUGHMAN,14230,94.5,0.47,0,0,2010
2543,RYDER,14228,92.14,0.78,0,0,2010
2544,LOMBARDI,14227,93.8,0.67,0,0,2010
2545,WEINER,14208,95.77,0.51,0,0,2010
2546,MOTA,14182,12.16,1.09,1,0,2010
2547,VILLASENOR,14180,3.41,1.88,1,0,2010
2548,BREEN,14170,88.47,0.78,0,0,2010
2549,GANT,14167,45.2,0.52,0,0,2010
2550,KONG,14165,4.46,87.91,1,1,2010
2551,WAY,14157,80.02,2.51,0,0,2010
2552,KAMINSKI,14152,96.1,0.47,0,0,2010
2553,VANHORN,14151,91.25,0.5,0,0,2010
2554,LOCKETT,14140,22.12,0.44,1,0,2010
2555,ELAM,14138,67.73,0.59,0,0,2010
2556,MAIER,14135,94.67,0.67,0,0,2010
2557,GRUBER,14131,94.25,0.65,0,0,2010
2558,ANGELES,14128,6.94,22.54,1,0,2010
2559,TRAHAN,14114,85.94,0.55,0,0,2010
2560,IRIZARRY,14114,8.99,0.3,1,0,2010
2561,RAPP,14107,94.19,0.69,0,0,2010
2562,FOSS,14094,93.91,0.72,0,0,2010
2563,MCCLELLAND,14092,84.71,0.45,0,0,2010
2564,KILPATRICK,14087,80.27,0.53,0,0,2010
2565,DAIGLE,14084,93.41,0.44,0,0,2010
2566,BURDICK,14081,94.4,0.65,0,0,2010
2567,WEATHERS,14073,59.97,0.47,0,0,2010
2568,GAVIN,14061,76.2,0.81,0,0,2010
2569,WINSLOW,14056,83.71,0.67,0,0,2010
2570,WHITTEN,14054,86.79,0.42,0,0,2010
2571,DEATON,14052,94.61,0.43,0,0,2010
2572,SEAY,14046,66.84,0.38,0,0,2010
2573,SQUIRES,14045,88.8,0.64,0,0,2010
2574,ESTEP,14037,92.61,0.52,0,0,2010
2575,ARNDT,14031,94.77,0.68,0,0,2010
2576,SATTERFIELD,14023,83.37,0.47,0,0,2010
2577,EARLY,14014,73.23,0.46,0,0,2010
2578,MOUA,14013,0.9,96.62,1,1,2010
2579,HECK,13995,93.05,0.61,0,0,2010
2580,ROWAN,13993,87.26,0.69,0,0,2010
2581,FAIRCHILD,13993,91.68,0.5,0,0,2010
2582,OUELLETTE,13984,95.92,0.42,0,0,2010
2583,BEAM,13972,92.66,0.4,0,0,2010
2584,HIGH,13961,70.32,0.71,0,0,2010
2585,SEBASTIAN,13934,51.79,15.37,0,0,2010
2586,DONOHUE,13919,95.24,0.65,0,0,2010
2587,MOELLER,13915,95.68,0.53,0,0,2010
2588,LUTHER,13906,88.13,2.08,0,0,2010
2589,LOFTON,13900,36.83,0.29,0,0,2010
2590,KRUGER,13898,94.22,0.67,0,0,2010
2591,MYLES,13898,21.61,0.32,1,0,2010
2592,HUMPHREYS,13895,90.53,0.48,0,0,2010
2593,RENNER,13889,94.31,0.52,0,0,2010
2594,ALVES,13882,76.99,1.65,0,0,2010
2595,FORRESTER,13878,84.01,0.36,0,0,2010
2596,COY,13875,82.79,0.59,0,0,2010
2597,DYKES,13874,81.14,0.3,0,0,2010
2598,BRANHAM,13872,86.47,0.44,0,0,2010
2599,GRIER,13868,37.71,0.39,0,0,2010
2600,PFEIFFER,13851,95.15,0.77,0,0,2010
2601,WHIPPLE,13850,84.85,0.53,0,0,2010
2602,THIBODEAUX,13850,79.23,0.29,0,0,2010
2603,STRAUSS,13840,93.34,0.77,0,0,2010
2604,BRASWELL,13838,69.55,0.46,0,0,2010
2605,HEATON,13834,94.09,0.51,0,0,2010
2606,LINDER,13830,82.8,0.4,0,0,2010
2607,HILLS,13829,63.95,0.77,0,0,2010
2608,HAMBY,13823,92.01,0.36,0,0,2010
2609,CALLAWAY,13819,78.33,0.44,0,0,2010
2610,ELLSWORTH,13813,90.81,0.75,0,0,2010
2611,MATHEW,13808,12.28,80.74,1,1,2010
2612,LOVELACE,13787,70.22,0.44,0,0,2010
2613,VALLES,13777,8.86,0.94,1,0,2010
2614,WELLER,13774,94.02,0.66,0,0,2010
2615,UPTON,13769,87.96,0.67,0,0,2010
2616,ANDREW,13764,71.99,2.09,0,0,2010
2617,ESTRELLA,13758,9.27,8.29,1,0,2010
2618,THARP,13757,92.91,0.69,0,0,2010
2619,PARROTT,13753,84.02,0.58,0,0,2010
2620,CHRISTY,13750,88.41,1.46,0,0,2010
2621,SINGLETARY,13749,43.46,0.33,0,0,2010
2622,MATEO,13746,5.59,11.57,1,0,2010
2623,GUNDERSON,13742,94.59,0.6,0,0,2010
2624,COBURN,13741,85.21,0.55,0,0,2010
2625,MINTON,13737,90.13,0.55,0,0,2010
2626,DUENAS,13736,4.48,7.49,1,0,2010
2627,MACKENZIE,13733,92.62,0.84,0,0,2010
2628,BRISCOE,13728,54.73,0.44,0,0,2010
2629,LAWTON,13713,72.94,0.79,0,0,2010
2630,SARMIENTO,13710,5.29,20.19,1,0,2010
2631,BRINKLEY,13695,67.19,0.28,0,0,2010
2632,KEENER,13687,90.24,0.57,0,0,2010
2633,ASKEW,13683,45.63,0.31,0,0,2010
2634,FERRARA,13669,93.29,0.66,0,0,2010
2635,STOREY,13669,84.12,0.6,0,0,2010
2636,CHASTAIN,13655,94.28,0.48,0,0,2010
2637,HARP,13646,82.99,0.49,0,0,2010
2638,MANZO,13635,26.37,0.92,1,0,2010
2639,SHERRILL,13631,81.21,2.16,0,0,2010
2640,MEDLEY,13630,70.34,0.37,0,0,2010
2641,HACKER,13625,93.87,0.47,0,0,2010
2642,BONDS,13620,46.23,0.4,0,0,2010
2643,PRUETT,13618,91.61,0.59,0,0,2010
2644,MCCARTNEY,13615,92.46,0.69,0,0,2010
2645,TIERNEY,13608,95.75,0.62,0,0,2010
2646,HITCHCOCK,13608,90.49,0.58,0,0,2010
2647,BRADEN,13603,85.41,0.41,0,0,2010
2648,DEVRIES,13600,94.81,0.82,0,0,2010
2649,CROUSE,13598,94.54,0.64,0,0,2010
2650,DOWD,13590,88.7,0.74,0,0,2010
2651,SUGGS,13585,56.86,0.23,0,0,2010
2652,PICKERING,13582,87.56,0.72,0,0,2010
2653,ADAM,13574,72.58,3.52,0,0,2010
2654,CHENEY,13573,90.17,0.83,0,0,2010
2655,MESA,13566,10.31,3.35,1,0,2010
2656,YANCEY,13566,63.94,0.32,0,0,2010
2657,MORRISSEY,13564,94.47,0.77,0,0,2010
2658,WEINSTEIN,13563,95.62,0.74,0,0,2010
2659,JARRELL,13562,88.44,0.6,0,0,2010
2660,RECTOR,13559,88.5,0.52,0,0,2010
2661,LOYD,13547,75.15,0.54,0,0,2010
2662,SOLORIO,13537,3.32,0.34,1,0,2010
2663,GARVIN,13536,68.71,0.71,0,0,2010
2664,JAIME,13532,6.03,1.24,1,0,2010
2665,STAMPER,13528,89.81,0.5,0,0,2010
2666,IVY,13524,55.32,0.58,0,0,2010
2667,EDMONDSON,13524,71.92,0.49,0,0,2010
2668,POOL,13505,82.89,0.43,0,0,2010
2669,BEARDEN,13499,88.88,0.3,0,0,2010
2670,ROLDAN,13498,6.91,6.95,1,0,2010
2671,HEMPHILL,13495,60.63,0.48,0,0,2010
2672,EMMONS,13493,91.71,0.64,0,0,2010
2673,MCNULTY,13483,92.55,0.89,0,0,2010
2674,VALERIO,13482,21.47,5.34,1,0,2010
2675,NEWBERRY,13482,86.21,0.65,0,0,2010
2676,TRINIDAD,13474,4.8,17.11,1,0,2010
2677,DOWDY,13468,77.15,0.25,0,0,2010
2678,GUAJARDO,13438,5.92,0.22,1,0,2010
2679,HOOK,13437,90.12,1.02,0,0,2010
2680,APARICIO,13437,4.1,0.36,1,0,2010
2681,SCHERER,13421,95.13,0.66,0,0,2010
2682,DARDEN,13414,35.88,0.25,0,0,2010
2683,JOY,13413,78.15,7.75,0,0,2010
2684,TIRADO,13410,6.41,0.51,1,0,2010
2685,ROBB,13402,89.46,0.7,0,0,2010
2686,TEMPLETON,13396,89.74,0.43,0,0,2010
2687,RINEHART,13392,93.88,0.38,0,0,2010
2688,GOETZ,13390,95.04,0.6,0,0,2010
2689,RHOADS,13389,93.4,0.59,0,0,2010
2690,BOCK,13382,94.13,1.15,0,0,2010
2691,SLACK,13377,82.95,0.52,0,0,2010
2692,CARRIER,13377,86.83,0.4,0,0,2010
2693,WILLIAM,13373,35.2,4.2,0,0,2010
2694,ASHER,13371,88.93,2.46,0,0,2010
2695,SHELL,13369,75.17,0.78,0,0,2010
2696,LAYNE,13367,78.91,0.61,0,0,2010
2697,GILLILAND,13351,93.7,0.58,0,0,2010
2698,ALBA,13347,13.46,5.36,1,0,2010
2699,SHANK,13343,91.97,1.57,0,0,2010
2700,HOLM,13341,94.26,0.81,0,0,2010
2701,TRAYLOR,13341,55.31,0.4,0,0,2010
2702,TAM,13327,5.55,90.16,1,1,2010
2703,BALES,13326,92.49,0.67,0,0,2010
2704,BOURGEOIS,13325,88.32,0.35,0,0,2010
2705,CARRINGTON,13320,45.74,0.38,0,0,2010
2706,JASSO,13318,5.73,0.18,1,0,2010
2707,KO,13312,2.87,93.63,1,1,2010
2708,STOCKTON,13306,84.56,0.37,0,0,2010
2709,GRAF,13301,94.74,0.64,0,0,2010
2710,NOONAN,13286,94.9,0.59,0,0,2010
2711,SPEAR,13284,86.89,0.49,0,0,2010
2712,PRESSLEY,13281,53.93,0.33,0,0,2010
2713,FELDER,13257,27.25,0.35,1,0,2010
2714,JAMESON,13255,84.34,1.01,0,0,2010
2715,WAHL,13253,94.5,1.05,0,0,2010
2716,NESBITT,13248,59.74,0.54,0,0,2010
2717,ARCHULETA,13248,16.06,0.32,1,0,2010
2718,SEAMAN,13237,92.27,0.97,0,0,2010
2719,MYRICK,13236,63.71,0.42,0,0,2010
2720,KWON,13235,1.56,96.3,1,1,2010
2721,BYLER,13230,98.19,0.14,0,0,2010
2722,HERRMANN,13226,95.08,0.67,0,0,2010
2723,YOO,13225,2.66,95.49,1,1,2010
2724,VITALE,13220,94.39,0.73,0,0,2010
2725,LOERA,13218,4.08,0.21,1,0,2010
2726,PARSON,13209,59.6,0.6,0,0,2010
2727,MARLOW,13205,86.97,0.54,0,0,2010
2728,JETER,13198,42.98,0.29,0,0,2010
2729,TONG,13196,11.58,81.26,1,1,2010
2730,LYLE,13192,82.29,0.64,0,0,2010
2731,SCALES,13190,38.09,0.41,0,0,2010
2732,SEGOVIA,13182,5.12,1.95,1,0,2010
2733,BURLESON,13176,86.64,0.42,0,0,2010
2734,CHIU,13174,2.33,92.11,1,1,2010
2735,WITHERSPOON,13171,32.12,0.29,1,0,2010
2736,BARFIELD,13165,69.22,0.4,0,0,2010
2737,FABIAN,13161,48.09,4.03,0,0,2010
2738,BOUCHARD,13154,95.26,0.46,0,0,2010
2739,CHUN,13141,3.71,81.0,1,1,2010
2740,MARKHAM,13137,87.71,0.81,0,0,2010
2741,ZEIGLER,13135,74.11,0.59,0,0,2010
2742,ULLOA,13133,4.14,0.72,1,0,2010
2743,LEAVITT,13133,93.53,0.57,0,0,2010
2744,ELY,13130,88.06,0.66,0,0,2010
2745,MARTINO,13128,88.49,0.55,0,0,2010
2746,LANCE,13122,86.31,0.69,0,0,2010
2747,DUBOSE,13120,48.73,0.33,0,0,2010
2748,REDD,13119,50.51,0.48,0,0,2010
2749,PRINGLE,13115,54.53,0.52,0,0,2010
2750,PADRON,13114,6.02,1.07,1,0,2010
2751,CONDON,13109,93.33,0.7,0,0,2010
2752,DAMICO,13109,94.56,0.48,0,0,2010
2753,WILES,13105,89.97,0.51,0,0,2010
2754,GARIBAY,13088,4.39,0.91,1,0,2010
2755,SANTILLAN,13081,3.35,2.68,1,0,2010
2756,CULP,13081,86.76,0.6,0,0,2010
2757,WESTFALL,13079,94.17,0.65,0,0,2010
2758,WILLEY,13067,94.07,0.57,0,0,2010
2759,LASSITER,13066,57.51,0.36,0,0,2010
2760,WILLETT,13065,90.18,0.77,0,0,2010
2761,GRAFF,13058,94.89,0.87,0,0,2010
2762,BACHMAN,13057,95.13,0.69,0,0,2010
2763,BARKLEY,13051,72.63,0.51,0,0,2010
2764,BLANK,13050,94.72,0.6,0,0,2010
2765,CROFT,13047,86.6,0.54,0,0,2010
2766,BALTAZAR,13045,5.12,9.9,1,0,2010
2767,SALISBURY,13038,91.41,0.65,0,0,2010
2768,EASTER,13036,67.02,0.39,0,0,2010
2769,REDMAN,13028,81.61,0.93,0,0,2010
2770,BURDEN,13028,66.55,0.4,0,0,2010
2771,SALVADOR,13021,13.97,23.02,1,0,2010
2772,SCHELL,13016,93.12,0.68,0,0,2010
2773,DEVLIN,13014,92.68,0.54,0,0,2010
2774,WOO,13003,4.65,86.86,1,1,2010
2775,STEEN,12989,82.16,0.46,0,0,2010
2776,LEGGETT,12977,70.15,0.35,0,0,2010
2777,GIRARD,12975,91.71,0.55,0,0,2010
2778,SU,12973,2.26,93.36,1,1,2010
2779,GANN,12972,92.17,0.89,0,0,2010
2780,LYTLE,12970,85.27,0.45,0,0,2010
2781,NOBLES,12965,64.09,0.62,0,0,2010
2782,BOLIN,12962,91.15,0.38,0,0,2010
2783,FUCHS,12958,95.03,0.78,0,0,2010
2784,RADFORD,12956,78.2,0.4,0,0,2010
2785,FOY,12952,71.73,0.82,0,0,2010
2786,EPSTEIN,12952,95.72,0.7,0,0,2010
2787,LIPSCOMB,12948,56.24,0.39,0,0,2010
2788,CARREON,12941,4.95,9.0,1,0,2010
2789,PEASE,12937,91.41,0.49,0,0,2010
2790,REGALADO,12931,5.42,3.43,1,0,2010
2791,OLDHAM,12928,85.84,0.53,0,0,2010
2792,BELANGER,12922,94.39,0.56,0,0,2010
2793,ALCANTAR,12919,3.27,0.21,1,0,2010
2794,LOONEY,12910,84.68,0.51,0,0,2010
2795,KENYON,12891,93.41,0.65,0,0,2010
2796,REICH,12891,93.85,0.53,0,0,2010
2797,EPPERSON,12884,83.67,0.59,0,0,2010
2798,AGUAYO,12876,4.09,0.29,1,0,2010
2799,BEATY,12869,82.07,0.45,0,0,2010
2800,RICKETTS,12862,71.79,0.45,0,0,2010
2801,CHEATHAM,12852,55.84,0.35,0,0,2010
2802,LUSK,12847,85.9,0.52,0,0,2010
2803,MABRY,12846,68.31,0.3,0,0,2010
2804,MILLARD,12843,90.13,0.97,0,0,2010
2805,SHEN,12839,3.49,93.77,1,1,2010
2806,THRASHER,12836,84.67,0.46,0,0,2010
2807,DANIELSON,12833,93.25,1.32,0,0,2010
2808,EBERT,12830,95.13,0.61,0,0,2010
2809,TUBBS,12828,70.03,0.55,0,0,2010
2810,GILCHRIST,12825,62.2,0.37,0,0,2010
2811,CARDOZA,12824,29.74,1.26,1,0,2010
2812,ANDRES,12821,46.21,16.07,0,0,2010
2813,WILLINGHAM,12818,63.25,0.51,0,0,2010
2814,RAGLAND,12816,48.63,0.47,0,0,2010
2815,AIKEN,12812,66.4,0.89,0,0,2010
2816,CARON,12810,94.35,0.75,0,0,2010
2817,SNODGRASS,12806,93.43,0.43,0,0,2010
2818,GAFFNEY,12805,83.06,0.53,0,0,2010
2819,BABB,12794,82.12,0.7,0,0,2010
2820,DENNEY,12792,93.11,0.45,0,0,2010
2821,SCHOFIELD,12790,87.95,0.59,0,0,2010
2822,JAUREGUI,12783,5.73,0.32,1,0,2010
2823,MAIN,12776,91.94,1.53,0,0,2010
2824,TAVARES,12766,52.21,2.49,0,0,2010
2825,TROUT,12758,92.62,0.56,0,0,2010
2826,BARONE,12758,93.47,0.45,0,0,2010
2827,REES,12754,93.9,0.81,0,0,2010
2828,PEDRAZA,12748,4.55,0.58,1,0,2010
2829,CRISP,12741,81.74,0.6,0,0,2010
2830,GILLETTE,12724,87.37,0.66,0,0,2010
2831,STOCK,12722,94.91,0.54,0,0,2010
2832,KILLIAN,12717,90.41,0.54,0,0,2010
2833,MESSINA,12717,93.83,0.5,0,0,2010
2834,BAGGETT,12717,86.13,0.29,0,0,2010
2835,ANGULO,12714,5.01,1.1,1,0,2010
2836,AMATO,12713,92.17,1.15,0,0,2010
2837,WENDT,12712,95.13,0.72,0,0,2010
2838,PARRIS,12710,66.0,0.54,0,0,2010
2839,HAMMONDS,12710,57.29,0.3,0,0,2010
2840,STEINBERG,12709,95.32,0.79,0,0,2010
2841,BREAUX,12705,77.5,0.42,0,0,2010
2842,EAST,12684,84.01,0.48,0,0,2010
2843,MCARTHUR,12683,75.35,0.52,0,0,2010
2844,GREY,12680,65.19,2.15,0,0,2010
2845,WISNIEWSKI,12675,96.22,0.46,0,0,2010
2846,PAN,12664,2.61,94.02,1,1,2010
2847,GUARDADO,12656,3.45,0.11,1,0,2010
2848,BENAVIDEZ,12648,8.13,0.99,1,0,2010
2849,LAZO,12640,7.59,7.96,1,0,2010
2850,GARBER,12640,94.75,0.73,0,0,2010
2851,LERMA,12639,6.54,0.76,1,0,2010
2852,ALCANTARA,12636,5.05,17.89,1,0,2010
2853,HOUCK,12634,94.98,0.58,0,0,2010
2854,SEITZ,12630,95.67,0.67,0,0,2010
2855,SCHUBERT,12629,93.92,0.78,0,0,2010
2856,MUNGUIA,12615,3.95,0.13,1,0,2010
2857,REDDY,12614,27.17,66.12,1,0,2010
2858,WING,12614,82.15,6.89,0,0,2010
2859,HUNTLEY,12614,68.37,0.58,0,0,2010
2860,SLADE,12599,64.27,0.8,0,0,2010
2861,MATLOCK,12599,73.69,0.52,0,0,2010
2862,ADCOCK,12599,94.35,0.46,0,0,2010
2863,LONGO,12594,92.42,0.55,0,0,2010
2864,HEIN,12586,94.18,1.54,0,0,2010
2865,ORLANDO,12586,89.39,0.94,0,0,2010
2866,TRAMMELL,12582,71.64,0.38,0,0,2010
2867,GUINN,12577,82.15,0.62,0,0,2010
2868,WILL,12575,91.16,0.76,0,0,2010
2869,MUSE,12571,58.11,0.68,0,0,2010
2870,CLANCY,12556,90.81,0.82,0,0,2010
2871,CARABALLO,12546,7.14,0.45,1,0,2010
2872,BAUGH,12543,74.57,0.66,0,0,2010
2873,CRAWLEY,12523,59.98,0.35,0,0,2010
2874,WHEATLEY,12520,84.69,0.49,0,0,2010
2875,LINN,12508,91.81,2.41,0,0,2010
2876,SHOCKLEY,12504,83.36,0.38,0,0,2010
2877,CHISHOLM,12503,65.08,0.65,0,0,2010
2878,DONG,12466,2.87,93.81,1,1,2010
2879,MCCURDY,12463,84.63,0.31,0,0,2010
2880,BERTRAND,12461,80.26,0.5,0,0,2010
2881,SPANN,12457,43.04,0.31,0,0,2010
2882,COONEY,12455,92.85,0.59,0,0,2010
2883,PRECIADO,12455,4.18,0.32,1,0,2010
2884,BERRIOS,12451,6.14,0.27,1,0,2010
2885,ZELAYA,12448,4.25,0.39,1,0,2010
2886,JAEGER,12436,94.89,0.88,0,0,2010
2887,SMALLS,12435,3.78,0.23,1,0,2010
2888,DURANT,12428,51.96,0.68,0,0,2010
2889,CLEVENGER,12428,94.98,0.6,0,0,2010
2890,BOLLINGER,12425,94.99,0.88,0,0,2010
2891,ARMENDARIZ,12423,5.24,0.14,1,0,2010
2892,DENSON,12419,45.69,0.48,0,0,2010
2893,MIXON,12394,64.06,0.33,0,0,2010
2894,GEARY,12382,92.51,0.5,0,0,2010
2895,MONTIEL,12376,4.77,0.4,1,0,2010
2896,SANTAMARIA,12375,18.42,3.75,1,0,2010
2897,MCAFEE,12371,71.4,0.43,0,0,2010
2898,DONALD,12367,52.03,0.68,0,0,2010
2899,FOUST,12366,86.58,0.41,0,0,2010
2900,SISK,12365,90.77,0.36,0,0,2010
2901,ROCKWELL,12360,90.61,0.69,0,0,2010
2902,FERRARO,12355,93.09,0.56,0,0,2010
2903,STILL,12354,80.14,0.45,0,0,2010
2904,CASPER,12351,93.14,0.71,0,0,2010
2905,CINTRON,12349,7.23,0.43,1,0,2010
2906,OVERSTREET,12342,78.16,0.37,0,0,2010
2907,BORGES,12337,57.3,1.38,0,0,2010
2908,CONCEPCION,12332,4.68,21.42,1,0,2010
2909,LEMONS,12322,71.32,0.27,0,0,2010
2910,MATSON,12320,92.35,0.75,0,0,2010
2911,SHELBY,12303,58.22,0.44,0,0,2010
2912,BRINSON,12303,49.36,0.31,0,0,2010
2913,RALSTON,12302,90.6,0.67,0,0,2010
2914,ALTAMIRANO,12296,4.24,1.17,1,0,2010
2915,SWANN,12293,67.02,0.62,0,0,2010
2916,ALICEA,12287,7.55,0.37,1,0,2010
2917,BROUGHTON,12273,66.09,0.48,0,0,2010
2918,OGLESBY,12271,63.37,0.42,0,0,2010
2919,CACERES,12269,5.88,1.54,1,0,2010
2920,BRAXTON,12268,19.89,0.27,1,0,2010
2921,ASHTON,12263,80.49,0.61,0,0,2010
2922,LOMELI,12263,4.77,0.15,1,0,2010
2923,BEGUM,12255,0.84,96.6,1,1,2010
2924,SCARBOROUGH,12252,80.44,0.38,0,0,2010
2925,DEWEY,12249,91.66,0.65,0,0,2010
2926,ALFONSO,12246,19.79,10.44,1,0,2010
2927,DUGGAN,12237,92.44,0.74,0,0,2010
2928,NADEAU,12236,92.55,0.43,0,0,2010
2929,CHURCHILL,12235,89.11,0.57,0,0,2010
2930,LOYA,12232,9.81,0.75,1,0,2010
